STUDY	BIOENTITY	PROPERTY_TYPE	PROPERTY_VALUE	SEMANTIC_TAG	ANNOTATOR	ANNOTATION_DATE
IHCC Simple String	http://purl.obolibrary.org/obo/MONDO_0005570	information_entity	hematopoietic system disease or disorder	http://purl.obolibrary.org/obo/MONDO_0005570	Knocean	2020-10-07 10:25:29
IHCC Simple String	http://purl.obolibrary.org/obo/MONDO_0005570	information_entity	blood disorder	http://purl.obolibrary.org/obo/MONDO_0005570	Knocean	2020-10-07 10:25:29
IHCC Simple String	http://purl.obolibrary.org/obo/MONDO_0005570	information_entity	hematological system disease	http://purl.obolibrary.org/obo/MONDO_0005570	Knocean	2020-10-07 10:25:29
IHCC Simple String	http://purl.obolibrary.org/obo/MONDO_0005570	information_entity	disorder of hematopoietic system	http://purl.obolibrary.org/obo/MONDO_0005570	Knocean	2020-10-07 10:25:29
IHCC Simple String	http://purl.obolibrary.org/obo/MONDO_0005570	information_entity	rare hematologic disease	http://purl.obolibrary.org/obo/MONDO_0005570	Knocean	2020-10-07 10:25:29
IHCC Simple String	http://purl.obolibrary.org/obo/MONDO_0005570	information_entity	disease of hematopoietic system	http://purl.obolibrary.org/obo/MONDO_0005570	Knocean	2020-10-07 10:25:29
IHCC Simple String	http://purl.obolibrary.org/obo/MONDO_0005570	information_entity	hematopoietic system disease	http://purl.obolibrary.org/obo/MONDO_0005570	Knocean	2020-10-07 10:25:29
IHCC Simple String	http://purl.obolibrary.org/obo/MONDO_0005570	information_entity	hematologic disorder	http://purl.obolibrary.org/obo/MONDO_0005570	Knocean	2020-10-07 10:25:29
IHCC Simple String	http://purl.obolibrary.org/obo/MONDO_0005570	information_entity	hematologic disease	http://purl.obolibrary.org/obo/MONDO_0005570	Knocean	2020-10-07 10:25:29
IHCC Simple String	http://purl.obolibrary.org/obo/MONDO_0005570	information_entity	hematological disorder	http://purl.obolibrary.org/obo/MONDO_0005570	Knocean	2020-10-07 10:25:29
IHCC Simple String	http://purl.obolibrary.org/obo/MONDO_0005570	information_entity	hematological disease	http://purl.obolibrary.org/obo/MONDO_0005570	Knocean	2020-10-07 10:25:29
IHCC Simple String	http://purl.obolibrary.org/obo/MONDO_0005570	information_entity	blood disease	http://purl.obolibrary.org/obo/MONDO_0005570	Knocean	2020-10-07 10:25:29
IHCC Simple String	http://purl.obolibrary.org/obo/MONDO_0005570	information_entity	blood-related disorders	http://purl.obolibrary.org/obo/MONDO_0005570	Knocean	2020-10-07 10:25:29
IHCC Simple String	http://purl.obolibrary.org/obo/MONDO_0005570	information_entity	blood related disorders	http://purl.obolibrary.org/obo/MONDO_0005570	Knocean	2020-10-07 10:25:29
IHCC Simple String	http://purl.obolibrary.org/obo/MONDO_0005570	information_entity	hematological disorders and malignancies	http://purl.obolibrary.org/obo/MONDO_0005570	Knocean	2020-10-07 10:25:29
IHCC Simple String	http://purl.obolibrary.org/obo/MONDO_0005570	information_entity	blood dyscrasia	http://purl.obolibrary.org/obo/MONDO_0005570	Knocean	2020-10-07 10:25:29
IHCC Simple String	http://purl.obolibrary.org/obo/MONDO_0005570	information_entity	hematopoietic disease	http://purl.obolibrary.org/obo/MONDO_0005570	Knocean	2020-10-07 10:25:29
IHCC Simple String	http://purl.obolibrary.org/obo/MONDO_0005570	information_entity	blood dyscrasia NOS	http://purl.obolibrary.org/obo/MONDO_0005570	Knocean	2020-10-07 10:25:29
IHCC Simple String	http://purl.obolibrary.org/obo/GECKO_0000105	information_entity	other	http://purl.obolibrary.org/obo/GECKO_0000105	Knocean	2020-10-07 10:25:29
IHCC Simple String	http://purl.obolibrary.org/obo/GECKO_0000112	information_entity	other biosample type	http://purl.obolibrary.org/obo/GECKO_0000112	Knocean	2020-10-07 10:25:29
IHCC Simple String	http://purl.obolibrary.org/obo/MONDO_0002081	information_entity	musculoskeletal system disorder	http://purl.obolibrary.org/obo/MONDO_0002081	Knocean	2020-10-07 10:25:29
IHCC Simple String	http://purl.obolibrary.org/obo/MONDO_0002081	information_entity	musculoskeletal system disease	http://purl.obolibrary.org/obo/MONDO_0002081	Knocean	2020-10-07 10:25:29
IHCC Simple String	http://purl.obolibrary.org/obo/MONDO_0002081	information_entity	musculoskeletal disease	http://purl.obolibrary.org/obo/MONDO_0002081	Knocean	2020-10-07 10:25:29
IHCC Simple String	http://purl.obolibrary.org/obo/MONDO_0002081	information_entity	musculoskeletal system disease or disorder	http://purl.obolibrary.org/obo/MONDO_0002081	Knocean	2020-10-07 10:25:29
IHCC Simple String	http://purl.obolibrary.org/obo/MONDO_0002081	information_entity	disease or disorder of musculoskeletal system	http://purl.obolibrary.org/obo/MONDO_0002081	Knocean	2020-10-07 10:25:29
IHCC Simple String	http://purl.obolibrary.org/obo/MONDO_0002081	information_entity	disorder of musculoskeletal system	http://purl.obolibrary.org/obo/MONDO_0002081	Knocean	2020-10-07 10:25:29
IHCC Simple String	http://purl.obolibrary.org/obo/MONDO_0002081	information_entity	musculoskeletal disorder	http://purl.obolibrary.org/obo/MONDO_0002081	Knocean	2020-10-07 10:25:29
IHCC Simple String	http://purl.obolibrary.org/obo/MONDO_0002081	information_entity	disease of musculoskeletal system	http://purl.obolibrary.org/obo/MONDO_0002081	Knocean	2020-10-07 10:25:29
IHCC Simple String	http://purl.obolibrary.org/obo/MONDO_0002081	information_entity	musculoskeletal system	http://purl.obolibrary.org/obo/MONDO_0002081	Knocean	2020-10-07 10:25:29
IHCC Simple String	http://purl.obolibrary.org/obo/GECKO_0000055	information_entity	unique identifiers	http://purl.obolibrary.org/obo/GECKO_0000055	Knocean	2020-10-07 10:25:29
IHCC Simple String	http://purl.obolibrary.org/obo/GECKO_0000055	information_entity	unique identifier	http://purl.obolibrary.org/obo/GECKO_0000055	Knocean	2020-10-07 10:25:29
IHCC Simple String	http://purl.obolibrary.org/obo/MF_0000041	information_entity	personal beliefs and values	http://purl.obolibrary.org/obo/MF_0000041	Knocean	2020-10-07 10:25:29
IHCC Simple String	http://purl.obolibrary.org/obo/GECKO_0000124	information_entity	radiological interventions	http://purl.obolibrary.org/obo/GECKO_0000124	Knocean	2020-10-07 10:25:29
IHCC Simple String	http://purl.obolibrary.org/obo/GECKO_0000124	information_entity	radiological treatment history	http://purl.obolibrary.org/obo/GECKO_0000124	Knocean	2020-10-07 10:25:29
IHCC Simple String	http://purl.obolibrary.org/obo/GECKO_0000091	information_entity	non-pharmacological interventions	http://purl.obolibrary.org/obo/GECKO_0000091	Knocean	2020-10-07 10:25:29
IHCC Simple String	http://purl.obolibrary.org/obo/GECKO_0000091	information_entity	non pharmacological interventions	http://purl.obolibrary.org/obo/GECKO_0000091	Knocean	2020-10-07 10:25:29
IHCC Simple String	http://purl.obolibrary.org/obo/GECKO_0000091	information_entity	non-pharmacological treatment history	http://purl.obolibrary.org/obo/GECKO_0000091	Knocean	2020-10-07 10:25:29
IHCC Simple String	http://purl.obolibrary.org/obo/GECKO_0000091	information_entity	non pharmacological treatment history	http://purl.obolibrary.org/obo/GECKO_0000091	Knocean	2020-10-07 10:25:29
IHCC Simple String	http://purl.obolibrary.org/obo/GECKO_0000014	information_entity	biosample	http://purl.obolibrary.org/obo/GECKO_0000014	Knocean	2020-10-07 10:25:29
IHCC Simple String	http://purl.obolibrary.org/obo/GECKO_0000129	information_entity	use of assistive devices	http://purl.obolibrary.org/obo/GECKO_0000129	Knocean	2020-10-07 10:25:29
IHCC Simple String	http://purl.obolibrary.org/obo/GECKO_0000129	information_entity	information on use of assistive devices	http://purl.obolibrary.org/obo/GECKO_0000129	Knocean	2020-10-07 10:25:29
IHCC Simple String	http://purl.obolibrary.org/obo/GECKO_0000019	information_entity	fasting or non-fasting	http://purl.obolibrary.org/obo/GECKO_0000019	Knocean	2020-10-07 10:25:29
IHCC Simple String	http://purl.obolibrary.org/obo/GECKO_0000019	information_entity	fasting or non fasting	http://purl.obolibrary.org/obo/GECKO_0000019	Knocean	2020-10-07 10:25:29
IHCC Simple String	http://purl.obolibrary.org/obo/GECKO_0000019	information_entity	blood collected from fasting subject	http://purl.obolibrary.org/obo/GECKO_0000019	Knocean	2020-10-07 10:25:29
IHCC Simple String	http://purl.obolibrary.org/obo/GECKO_0000026	information_entity	storage method	http://purl.obolibrary.org/obo/GECKO_0000026	Knocean	2020-10-07 10:25:29
IHCC Simple String	http://purl.obolibrary.org/obo/GECKO_0000026	information_entity	biosample storage	http://purl.obolibrary.org/obo/GECKO_0000026	Knocean	2020-10-07 10:25:29
IHCC Simple String	http://purl.obolibrary.org/obo/GECKO_0000119	information_entity	cognitive functioning	http://purl.obolibrary.org/obo/GECKO_0000119	Knocean	2020-10-07 10:25:29
IHCC Simple String	http://purl.obolibrary.org/obo/GECKO_0000119	information_entity	cognitive measurement	http://purl.obolibrary.org/obo/GECKO_0000119	Knocean	2020-10-07 10:25:29
IHCC Simple String	http://purl.obolibrary.org/obo/CMO_0000001	information_entity	circulation and respiration	http://purl.obolibrary.org/obo/CMO_0000001	Knocean	2020-10-07 10:25:29
IHCC Simple String	http://purl.obolibrary.org/obo/GECKO_0000009	information_entity	demographic data	http://purl.obolibrary.org/obo/GECKO_0000009	Knocean	2020-10-07 10:25:29
IHCC Simple String	http://purl.obolibrary.org/obo/GECKO_0000009	information_entity	population quality	http://purl.obolibrary.org/obo/GECKO_0000009	Knocean	2020-10-07 10:25:29
IHCC Simple String	http://purl.obolibrary.org/obo/MONDO_0021178	information_entity	injury	http://purl.obolibrary.org/obo/MONDO_0021178	Knocean	2020-10-07 10:25:29
IHCC Simple String	http://purl.obolibrary.org/obo/MONDO_0021178	information_entity	wound	http://purl.obolibrary.org/obo/MONDO_0021178	Knocean	2020-10-07 10:25:29
IHCC Simple String	http://purl.obolibrary.org/obo/MONDO_0021178	information_entity	traumatic injury	http://purl.obolibrary.org/obo/MONDO_0021178	Knocean	2020-10-07 10:25:29
IHCC Simple String	http://purl.obolibrary.org/obo/MONDO_0021178	information_entity	trauma	http://purl.obolibrary.org/obo/MONDO_0021178	Knocean	2020-10-07 10:25:29
IHCC Simple String	http://purl.obolibrary.org/obo/MONDO_0005151	information_entity	disease of endocrine system	http://purl.obolibrary.org/obo/MONDO_0005151	Knocean	2020-10-07 10:25:29
IHCC Simple String	http://purl.obolibrary.org/obo/MONDO_0005151	information_entity	thyroid or other glandular disorders	http://purl.obolibrary.org/obo/MONDO_0005151	Knocean	2020-10-07 10:25:29
IHCC Simple String	http://purl.obolibrary.org/obo/MONDO_0005151	information_entity	endocrine system disease	http://purl.obolibrary.org/obo/MONDO_0005151	Knocean	2020-10-07 10:25:29
IHCC Simple String	http://purl.obolibrary.org/obo/MONDO_0005151	information_entity	endocrine system disorder	http://purl.obolibrary.org/obo/MONDO_0005151	Knocean	2020-10-07 10:25:29
IHCC Simple String	http://purl.obolibrary.org/obo/MONDO_0005151	information_entity	endocrine system disease or disorder	http://purl.obolibrary.org/obo/MONDO_0005151	Knocean	2020-10-07 10:25:29
IHCC Simple String	http://purl.obolibrary.org/obo/MONDO_0005151	information_entity	disorder of endocrine system	http://purl.obolibrary.org/obo/MONDO_0005151	Knocean	2020-10-07 10:25:29
IHCC Simple String	http://purl.obolibrary.org/obo/MONDO_0005151	information_entity	endocrine disorder	http://purl.obolibrary.org/obo/MONDO_0005151	Knocean	2020-10-07 10:25:29
IHCC Simple String	http://purl.obolibrary.org/obo/MONDO_0005151	information_entity	disease or disorder of endocrine system	http://purl.obolibrary.org/obo/MONDO_0005151	Knocean	2020-10-07 10:25:29
IHCC Simple String	http://purl.obolibrary.org/obo/MONDO_0005151	information_entity	endocrinopathy	http://purl.obolibrary.org/obo/MONDO_0005151	Knocean	2020-10-07 10:25:29
IHCC Simple String	http://purl.obolibrary.org/obo/MONDO_0005151	information_entity	endocrine disease	http://purl.obolibrary.org/obo/MONDO_0005151	Knocean	2020-10-07 10:25:29
IHCC Simple String	http://purl.obolibrary.org/obo/MONDO_0005151	information_entity	endocrine/nutritional/metabolic disorders	http://purl.obolibrary.org/obo/MONDO_0005151	Knocean	2020-10-07 10:25:29
IHCC Simple String	http://purl.obolibrary.org/obo/MONDO_0005151	information_entity	endocrine nutritional metabolic disorders	http://purl.obolibrary.org/obo/MONDO_0005151	Knocean	2020-10-07 10:25:29
IHCC Simple String	http://purl.obolibrary.org/obo/PDRO_0000024	information_entity	prescription	http://purl.obolibrary.org/obo/PDRO_0000024	Knocean	2020-10-07 10:25:29
IHCC Simple String	http://purl.obolibrary.org/obo/PDRO_0000024	information_entity	drug prescription	http://purl.obolibrary.org/obo/PDRO_0000024	Knocean	2020-10-07 10:25:29
IHCC Simple String	http://purl.obolibrary.org/obo/EUPATH_0010032	information_entity	physical environment	http://purl.obolibrary.org/obo/EUPATH_0010032	Knocean	2020-10-07 10:25:29
IHCC Simple String	http://purl.obolibrary.org/obo/EUPATH_0010032	information_entity	environment associated with human dwelling	http://purl.obolibrary.org/obo/EUPATH_0010032	Knocean	2020-10-07 10:25:29
IHCC Simple String	http://purl.obolibrary.org/obo/OBI_0500000	information_entity	study design	http://purl.obolibrary.org/obo/OBI_0500000	Knocean	2020-10-07 10:25:29
IHCC Simple String	http://purl.obolibrary.org/obo/OBI_0002020	information_entity	Epigenetics	http://purl.obolibrary.org/obo/OBI_0002020	Knocean	2020-10-07 10:25:29
IHCC Simple String	http://purl.obolibrary.org/obo/OBI_0002020	information_entity	epigenetic modification assay	http://purl.obolibrary.org/obo/OBI_0002020	Knocean	2020-10-07 10:25:29
IHCC Simple String	http://purl.obolibrary.org/obo/GECKO_0000103	information_entity	drugs	http://purl.obolibrary.org/obo/GECKO_0000103	Knocean	2020-10-07 10:25:29
IHCC Simple String	http://purl.obolibrary.org/obo/GECKO_0000103	information_entity	recreational drug history	http://purl.obolibrary.org/obo/GECKO_0000103	Knocean	2020-10-07 10:25:29
IHCC Simple String	http://purl.obolibrary.org/obo/EUPATH_0000451	information_entity	healthcare information	http://purl.obolibrary.org/obo/EUPATH_0000451	Knocean	2020-10-07 10:25:29
IHCC Simple String	http://purl.obolibrary.org/obo/OBI_0002415	information_entity	exposure to carcinogens	http://purl.obolibrary.org/obo/OBI_0002415	Knocean	2020-10-07 10:25:29
IHCC Simple String	http://purl.obolibrary.org/obo/OBI_0002415	information_entity	exposure to environmental and workplace carcinogens history	http://purl.obolibrary.org/obo/OBI_0002415	Knocean	2020-10-07 10:25:29
IHCC Simple String	http://purl.obolibrary.org/obo/GECKO_0000123	information_entity	psychological interventions	http://purl.obolibrary.org/obo/GECKO_0000123	Knocean	2020-10-07 10:25:29
IHCC Simple String	http://purl.obolibrary.org/obo/GECKO_0000123	information_entity	psychological treatment history	http://purl.obolibrary.org/obo/GECKO_0000123	Knocean	2020-10-07 10:25:29
IHCC Simple String	http://purl.obolibrary.org/obo/MONDO_0004995	information_entity	cardiovascular system disease	http://purl.obolibrary.org/obo/MONDO_0004995	Knocean	2020-10-07 10:25:29
IHCC Simple String	http://purl.obolibrary.org/obo/MONDO_0004995	information_entity	disorder of cardiovascular system	http://purl.obolibrary.org/obo/MONDO_0004995	Knocean	2020-10-07 10:25:29
IHCC Simple String	http://purl.obolibrary.org/obo/MONDO_0004995	information_entity	circulatory system disease	http://purl.obolibrary.org/obo/MONDO_0004995	Knocean	2020-10-07 10:25:29
IHCC Simple String	http://purl.obolibrary.org/obo/MONDO_0004995	information_entity	cardiovascular disorder	http://purl.obolibrary.org/obo/MONDO_0004995	Knocean	2020-10-07 10:25:29
IHCC Simple String	http://purl.obolibrary.org/obo/MONDO_0004995	information_entity	cardiovascular disease	http://purl.obolibrary.org/obo/MONDO_0004995	Knocean	2020-10-07 10:25:29
IHCC Simple String	http://purl.obolibrary.org/obo/MONDO_0004995	information_entity	disease or disorder of cardiovascular system	http://purl.obolibrary.org/obo/MONDO_0004995	Knocean	2020-10-07 10:25:29
IHCC Simple String	http://purl.obolibrary.org/obo/MONDO_0004995	information_entity	disease of subdivision of hemolymphoid system	http://purl.obolibrary.org/obo/MONDO_0004995	Knocean	2020-10-07 10:25:29
IHCC Simple String	http://purl.obolibrary.org/obo/MONDO_0004995	information_entity	disease of cardiovascular system	http://purl.obolibrary.org/obo/MONDO_0004995	Knocean	2020-10-07 10:25:29
IHCC Simple String	http://purl.obolibrary.org/obo/MONDO_0004995	information_entity	cardiovascular system disease or disorder	http://purl.obolibrary.org/obo/MONDO_0004995	Knocean	2020-10-07 10:25:29
IHCC Simple String	http://purl.obolibrary.org/obo/MONDO_0004995	information_entity	cardiovascular disease (CVD)	http://purl.obolibrary.org/obo/MONDO_0004995	Knocean	2020-10-07 10:25:29
IHCC Simple String	http://purl.obolibrary.org/obo/MONDO_0004995	information_entity	cardiovascular disease CVD 	http://purl.obolibrary.org/obo/MONDO_0004995	Knocean	2020-10-07 10:25:29
IHCC Simple String	http://purl.obolibrary.org/obo/MONDO_0004995	information_entity	circulatory system	http://purl.obolibrary.org/obo/MONDO_0004995	Knocean	2020-10-07 10:25:29
IHCC Simple String	http://purl.obolibrary.org/obo/IAO_0000619	information_entity	consent/accessibility	http://purl.obolibrary.org/obo/IAO_0000619	Knocean	2020-10-07 10:25:29
IHCC Simple String	http://purl.obolibrary.org/obo/IAO_0000619	information_entity	consent accessibility	http://purl.obolibrary.org/obo/IAO_0000619	Knocean	2020-10-07 10:25:29
IHCC Simple String	http://purl.obolibrary.org/obo/IAO_0000619	information_entity	consent textual entity	http://purl.obolibrary.org/obo/IAO_0000619	Knocean	2020-10-07 10:25:29
IHCC Simple String	http://purl.obolibrary.org/obo/GECKO_0000013	information_entity	data collection events	http://purl.obolibrary.org/obo/GECKO_0000013	Knocean	2020-10-07 10:25:29
IHCC Simple String	http://purl.obolibrary.org/obo/GECKO_0000013	information_entity	data collection	http://purl.obolibrary.org/obo/GECKO_0000013	Knocean	2020-10-07 10:25:29
