STUDY	BIOENTITY	PROPERTY_TYPE	PROPERTY_VALUE	SEMANTIC_TAG	ANNOTATOR	ANNOTATION_DATE
IHCC Basic	https://purl.ihccglobal.org/KoGES_0000048	information_entity	Number of pregnancies	http://purl.obolibrary.org/obo/GECKO_0000114	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/KoGES_0000058	information_entity	Waist & hip circumference	http://purl.obolibrary.org/obo/CMO_0000021	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/KoGES_0000080	information_entity	Substudy Questionnaires	http://purl.obolibrary.org/obo/GECKO_0000056	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/KoGES_0000016	information_entity	Age at first surgery	http://purl.obolibrary.org/obo/GECKO_0000092	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/KoGES_0000121	information_entity	LDL-Cholesterol	http://purl.obolibrary.org/obo/UBERON_0000178	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/KoGES_0000188	information_entity	Ketone	http://purl.obolibrary.org/obo/UBERON_0001088	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/KoGES_0000043	information_entity	Menstrual factors	http://purl.obolibrary.org/obo/GECKO_0000114	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/KoGES_0000172	information_entity	Hepatitis C antibody	http://purl.obolibrary.org/obo/UBERON_0000178	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/KoGES_0000010	information_entity	Previous diagnosis (Disease history)	http://purl.obolibrary.org/obo/MONDO_0000001	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/KoGES_0000073	information_entity	Triglyceride	http://purl.obolibrary.org/obo/UBERON_0000178	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/KoGES_0000068	information_entity	AST (SGOT)	http://purl.obolibrary.org/obo/UBERON_0000178	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/KoGES_0000140	information_entity	Lymphocyte	http://purl.obolibrary.org/obo/UBERON_0000178	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/KoGES_0000135	information_entity	Apolipoprotein B	http://purl.obolibrary.org/obo/UBERON_0000178	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/KoGES_0000023	information_entity	Smoking habits	http://purl.obolibrary.org/obo/GECKO_0000068	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/KoGES_0000195	information_entity	R.B.C.	http://purl.obolibrary.org/obo/UBERON_0001088	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/KoGES_0000035	information_entity	Trouble of sleeping	http://purl.obolibrary.org/obo/GECKO_0000071	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/KoGES_0000107	information_entity	Bone mineral density (DEXA test)	http://purl.obolibrary.org/obo/CMO_0000000	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/KoGES_0000165	information_entity	Cadmium(Cd)	http://purl.obolibrary.org/obo/UBERON_0000178	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/KoGES_0000117	information_entity	Insulin(1hr)	http://purl.obolibrary.org/obo/UBERON_0000178	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/KoGES_0000020	information_entity	Age at first diagnosis (Family disease history)	http://purl.obolibrary.org/obo/MONDO_0000001	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/KoGES_0000192	information_entity	Urinary specific gravity	http://purl.obolibrary.org/obo/UBERON_0001088	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/KoGES_0000059	information_entity	Body composition	http://purl.obolibrary.org/obo/CMO_0000021	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/KoGES_0000091	information_entity	Aging study Questionnaires	http://purl.obolibrary.org/obo/GECKO_0000056	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/KoGES_0000086	information_entity	Respiratory disease	http://purl.obolibrary.org/obo/MONDO_0005087	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/KoGES_0000044	information_entity	Age at menarche	http://purl.obolibrary.org/obo/GECKO_0000114	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/KoGES_0000054	information_entity	Food Frequency Questionnaire	http://purl.obolibrary.org/obo/GECKO_0000072	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/KoGES_0000112	information_entity	Substudy Blood test	http://purl.obolibrary.org/obo/UBERON_0000178	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/KoGES_0000011	information_entity	Age at first diagnosis (Disease history)	http://purl.obolibrary.org/obo/MONDO_0000001	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/KoGES_0000183	information_entity	Prostate Specific Antigen (PSA)	http://purl.obolibrary.org/obo/UBERON_0000178	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/KoGES_0000067	information_entity	Creatinine (Blood)	http://purl.obolibrary.org/obo/UBERON_0000178	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/KoGES_0000136	information_entity	Sodium(Na) (Blood)	http://purl.obolibrary.org/obo/UBERON_0000178	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/KoGES_0000146	information_entity	Platlet crit (PCT)	http://purl.obolibrary.org/obo/UBERON_0000178	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/KoGES_0000034	information_entity	Time go to bed and wake up in the morning	http://purl.obolibrary.org/obo/GECKO_0000071	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/KoGES_0000118	information_entity	Insulin(2hr)	http://purl.obolibrary.org/obo/UBERON_0000178	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/KoGES_0000159	information_entity	Anti-microsomal Ab	http://purl.obolibrary.org/obo/UBERON_0000178	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/KoGES_0000191	information_entity	Nitrite	http://purl.obolibrary.org/obo/UBERON_0001088	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/KoGES_0000031	information_entity	Drinking frequency	http://purl.obolibrary.org/obo/GECKO_0000069	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/KoGES_0000207	information_entity	Vitamin C	http://purl.obolibrary.org/obo/UBERON_0001088	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/KoGES_0000007	information_entity	Occupation	http://purl.obolibrary.org/obo/PATO_0001995	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/KoGES_0000055	information_entity	Dietary habits	http://purl.obolibrary.org/obo/GECKO_0000072	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/KoGES_0000082	information_entity	Depression (CES-D, BDI)	http://purl.obolibrary.org/obo/MONDO_0005084	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/KoGES_0000111	information_entity	Ecocardiography	http://purl.obolibrary.org/obo/CMO_0000000	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/KoGES_0000123	information_entity	Homocystein	http://purl.obolibrary.org/obo/UBERON_0000178	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/KoGES_0000201	information_entity	Protein, total	http://purl.obolibrary.org/obo/UBERON_0001088	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/GCS_FoodWatOthVeg	information_entity	FoodWatOthVeg	http://purl.obolibrary.org/obo/PATO_0001995	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/GCS_Vitamin_B12	information_entity	Vitamin B12	http://purl.obolibrary.org/obo/GECKO_0000072	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/GCS_TransfusionFlag	information_entity	TransfusionFlag	http://purl.obolibrary.org/obo/GECKO_0000091	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/GCS_WeightLossIntent	information_entity	WeightLossIntent	http://purl.obolibrary.org/obo/OGMS_0000020	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/GCS_City	information_entity	City	http://purl.obolibrary.org/obo/GECKO_0000064	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/GCS_ast	information_entity	ast	http://purl.obolibrary.org/obo/UBERON_0000178	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/GCS_HomePhone	information_entity	HomePhone	http://purl.obolibrary.org/obo/GECKO_0000052	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/GCS_TobDaysPerWeek_2	information_entity	TobDaysPerWeek_2	http://purl.obolibrary.org/obo/GECKO_0000068	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/GCS_TransfusionRecentFlag	information_entity	TransfusionRecentFlag	http://purl.obolibrary.org/obo/GECKO_0000091	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/GCS_drugname_10	information_entity	drugname_10	http://purl.obolibrary.org/obo/PDRO_0000024	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/GCS_rdw	information_entity	rdw	http://purl.obolibrary.org/obo/UBERON_0000178	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/GCS_HusbandOccupation	information_entity	HusbandOccupation	http://purl.obolibrary.org/obo/PATO_0001995	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/GCS_PropertyFreezerOwned	information_entity	PropertyFreezerOwned	http://purl.obolibrary.org/obo/PATO_0001995	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/GCS_TobEndAge_4	information_entity	TobEndAge_4	http://purl.obolibrary.org/obo/GECKO_0000068	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/GCS_SymRefluxFlag	information_entity	SymRefluxFlag	http://purl.obolibrary.org/obo/OGMS_0000020	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/GCS_FriendCellPhone	information_entity	FriendCellPhone	http://purl.obolibrary.org/obo/GECKO_0000052	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/GCS_BP	information_entity	Blood pressure measurements	http://purl.obolibrary.org/obo/CMO_0000003	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/GCS_JobsIntensity	information_entity	JobsIntensity	http://purl.obolibrary.org/obo/PATO_0001995	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/GCS_physactexmodminsduringwork	information_entity	physactexmodminsduringwork	http://purl.obolibrary.org/obo/GECKO_0000104	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/GCS_drugdose_2	information_entity	drugdose_2	http://purl.obolibrary.org/obo/PDRO_0000024	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/GCS_HeatAndFuelDuration_1	information_entity	HeatAndFuelDuration_1	http://purl.obolibrary.org/obo/PATO_0001995	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/GCS_AnimalType_3	information_entity	AnimalType_3	http://purl.obolibrary.org/obo/PATO_0001995	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/GCS_FoodWatBreadPreserve	information_entity	FoodWatBreadPreserve	http://purl.obolibrary.org/obo/PATO_0001995	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/GCS_BdatePDate_M	information_entity	BdatePDate_M	http://purl.obolibrary.org/obo/PATO_0000011	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/GCS_drugduration_4	information_entity	drugduration_4	http://purl.obolibrary.org/obo/PDRO_0000024	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/GCS_CancRelICD10_2	information_entity	CancRelICD10_2	http://purl.obolibrary.org/obo/MONDO_0004992	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/GCS_physactexmildminsnowork	information_entity	physactexmildminsnowork	http://purl.obolibrary.org/obo/GECKO_0000104	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/GCS_drugfrequency_2	information_entity	drugfrequency_2	http://purl.obolibrary.org/obo/PDRO_0000024	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/GCS_TEA	information_entity	Tea	http://purl.obolibrary.org/obo/PATO_0001995	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/GCS_physactworkmonths	information_entity	physactworkmonths	http://purl.obolibrary.org/obo/GECKO_0000104	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/GCS_physacthouseworkyears	information_entity	physacthouseworkyears	http://purl.obolibrary.org/obo/GECKO_0000104	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/GCS_TobDaysPerWeek_1	information_entity	TobDaysPerWeek_1	http://purl.obolibrary.org/obo/GECKO_0000068	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/GCS_FriendProvince	information_entity	FriendProvince	http://purl.obolibrary.org/obo/GECKO_0000052	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/GCS_JobsTitleOccupation	information_entity	JobsTitleOccupation	http://purl.obolibrary.org/obo/PATO_0001995	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/GCS_CigNumPerDay_2	information_entity	CigNumPerDay_2	http://purl.obolibrary.org/obo/GECKO_0000068	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/GCS_Ethnicity	information_entity	Ethnicity	http://purl.obolibrary.org/obo/GECKO_0000061	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/GCS_WorkCurrently	information_entity	WorkCurrently	http://purl.obolibrary.org/obo/PATO_0001995	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/GCS_JobsStartAge	information_entity	JobsStartAge	http://purl.obolibrary.org/obo/PATO_0001995	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/GCS_SurgeryType	information_entity	SurgeryType	http://purl.obolibrary.org/obo/GECKO_0000092	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/GCS_FoodWatShallowFryVeg	information_entity	FoodWatShallowFryVeg	http://purl.obolibrary.org/obo/PATO_0001995	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/GCS_HeatingSystemType_1	information_entity	HeatingSystemType_1	http://purl.obolibrary.org/obo/PATO_0001995	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/GCS_FamilyInHousehold	information_entity	FamilyInHousehold	http://purl.obolibrary.org/obo/GECKO_0000066	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/GCS_FriendSubdistrict	information_entity	FriendSubdistrict	http://purl.obolibrary.org/obo/GECKO_0000052	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/GCS_FoodWatOthMeat	information_entity	FoodWatOthMeat	http://purl.obolibrary.org/obo/PATO_0001995	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/GCS_OpiateDuration_4	information_entity	OpiateDuration_4	http://purl.obolibrary.org/obo/GECKO_0000103	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/GCS_JOB	information_entity	Job	http://purl.obolibrary.org/obo/PATO_0001995	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/GCS_AlcType_2	information_entity	AlcType_2	http://purl.obolibrary.org/obo/GECKO_0000069	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/GCS_ResDistrict_1	information_entity	ResDistrict_1	http://purl.obolibrary.org/obo/GECKO_0000064	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/GCS_AlcEndAge_3	information_entity	AlcEndAge_3	http://purl.obolibrary.org/obo/GECKO_0000069	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/GCS_m_sbp	information_entity	m_sbp	http://purl.obolibrary.org/obo/CMO_0000003	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/GCS_PropertyColorTVOwned	information_entity	PropertyColorTVOwned	http://purl.obolibrary.org/obo/PATO_0001995	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/GCS_ResHouseType_1	information_entity	ResHouseType_1	http://purl.obolibrary.org/obo/GECKO_0000064	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/GCS_drugname_6	information_entity	drugname_6	http://purl.obolibrary.org/obo/PDRO_0000024	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/GCS_SymDifficultSwallowingFlag	information_entity	SymDifficultSwallowingFlag	http://purl.obolibrary.org/obo/OGMS_0000020	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/GCS_AnimalType_2	information_entity	AnimalType_2	http://purl.obolibrary.org/obo/PATO_0001995	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/GCS_AnimalStartAge_4	information_entity	AnimalStartAge_4	http://purl.obolibrary.org/obo/PATO_0001995	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/GCS_Cigpackyear_4	information_entity	Cigpackyear_4	http://purl.obolibrary.org/obo/GECKO_0000068	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/GCS_diuretic	information_entity	diuretic	http://purl.obolibrary.org/obo/PDRO_0000024	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/GCS_CancRelICD10_1	information_entity	CancRelICD10_1	http://purl.obolibrary.org/obo/MONDO_0004992	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/GCS_Glibenclamide	information_entity	Glibenclamide	http://purl.obolibrary.org/obo/PDRO_0000024	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/GCS_pulse_p	information_entity	pulse_p	http://purl.obolibrary.org/obo/CMO_0000294	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/GCS_hdl	information_entity	hdl	http://purl.obolibrary.org/obo/UBERON_0000178	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/GCS_FoodWatDeepFryVeg	information_entity	FoodWatDeepFryVeg	http://purl.obolibrary.org/obo/PATO_0001995	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/GCS_OpiateAmountperDay_1	information_entity	OpiateAmountperDay_1	http://purl.obolibrary.org/obo/GECKO_0000103	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/GCS_drugduration_1	information_entity	drugduration_1	http://purl.obolibrary.org/obo/PDRO_0000024	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/GCS_bpright2sbp	information_entity	bpright2sbp	http://purl.obolibrary.org/obo/CMO_0000003	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/GCS_HeatMethod_2	information_entity	HeatMethod_2	http://purl.obolibrary.org/obo/PATO_0001995	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/GCS_CancRelSite_1	information_entity	CancRelSite_1	http://purl.obolibrary.org/obo/MONDO_0004992	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/GCS_AnimalLevelOfContact_1	information_entity	AnimalLevelOfContact_1	http://purl.obolibrary.org/obo/PATO_0001995	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/GCS_DisHeartDiseaseDx	information_entity	DisHeartDiseaseDx	http://purl.obolibrary.org/obo/MONDO_0004995	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/GCS_bodyindicesheight	information_entity	bodyindicesheight	http://purl.obolibrary.org/obo/CMO_0000106	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/GCS_OpiateDuration_1	information_entity	OpiateDuration_1	http://purl.obolibrary.org/obo/GECKO_0000103	Knocean	2020-09-07 18:36:33
IHCC Basic	https://purl.ihccglobal.org/GCS_FoodWatFoodPreserve	information_entity	FoodWatFoodPreserve	http://purl.obolibrary.org/obo/PATO_0001995	Knocean	2020-09-07 18:36:33
