Term ID	Label	Parent Term	Definition	GECKO Category	Internal ID	Suggested Categories	Comment
ELSABRASIL:0000260	has measured glycemia		Ja mediu glicemia (Q51)	blood	hmpa51		
ELSABRASIL:0000261	time since last measurement glycemia		Ha qto tempo mediu glicemia (Q52)	date and time-related information	hmpa52		
ELSABRASIL:0000262	has private health insurance		Tem plano de saude privado (Q53)	healthcare information	hmpa53		
ELSABRASIL:0000263	covered by private health insurance		Cobertura plano de saude privado (Q54)	healthcare information	hmpa54		
ELSABRASIL:0000264	active or retired		Ativo ou aposentado (Q1)	occupation	hoca01		
ELSABRASIL:0000265	year started working institution		Ano comecou trabralhar na instituicao (Q2)	occupation	hoca02a		
ELSABRASIL:0000266	job activities		Pricipais atividades no trabalho (Q3)	occupation	hoca03		
ELSABRASIL:0000267	years doing these job activities		Quantos anos nessas atividades (Q4)	occupation	hoca04a		
ELSABRASIL:0000268	is supervisor		Supervisiona alguem (Q5)	occupation	hoca05		
ELSABRASIL:0000269	how many supervised		Quantas pessoas supervisiona (Q6)	occupation	hoca06a		
ELSABRASIL:0000270	has supervisor		Alguem o supervisiona (Q7)	occupation	hoca07		
ELSABRASIL:0000271	manages resources		Participa de decisoes sobre recursos (Q8)	occupation	hoca08		
ELSABRASIL:0000272	leadership position		Cargo de chefia ou coordenacao (Q9)	occupation	hoca09		
ELSABRASIL:0000273	years in leadership position		Quantos anos chefia ou coordenacao (Q10)	occupation	hoca10a		
ELSABRASIL:0000274	retirement year		Ano em que se aposentou (Q11)	occupation	hoca11a		
ELSABRASIL:0000275	reason for retirement		Motivo da aposentadoria (Q12)	occupation	hoca12		
ELSABRASIL:0000276	year started working institution		Ano comecou trabralhar instituicao (Q13)	occupation	hoca13a		
ELSABRASIL:0000277	main job activities		Pricipais atividades no trabalho (Q14)	occupation	hoca14a		
ELSABRASIL:0000278	years doing these job activities		Quantos anos essas atividades (Q15)	occupation	hoca15a		
ELSABRASIL:0000279	is working (for retirees)		Esta trabalhando (aposentado) (Q16)	occupation	hoca16		
ELSABRASIL:0000280	where works		Onde trabalha (Q17)	occupation	hoca17		
ELSABRASIL:0000281	paid work		Trabalho remunerado (Q18)	occupation	hoca18		
ELSABRASIL:0000282	years working after retirement		Anos trabalhando pos-aposentadoria (Q19)	occupation	hoca19a		
ELSABRASIL:0000283	smoker		Fumante (Q1)	tobacco use history	hvsa01		
ELSABRASIL:0000284	when started smoking		Idadecomecou fumar (Q2)	tobacco use history	hvsa02a		
ELSABRASIL:0000285	currently smoker		Fuma atualmente (Q3)	tobacco use history	hvsa03		
ELSABRASIL:0000286	when quitting smoking for the last time		Idade parou fumar ultima vez (Q4)	tobacco use history	hvsa04a		
ELSABRASIL:0000287	cigarettes per day		Cigarros por dia (Q5)	tobacco use history	hvsa05a		
ELSABRASIL:0000288	years smoking		Anos de fumo (Q6)	tobacco use history	hvsa06a		
ELSABRASIL:0000289	coexist with smokers		Convive com fumantes (Q7)	tobacco use history	hvsa07		
ELSABRASIL:0000290	coexist with smokers at home		Concive com fumantes em casa (Q8)	tobacco use history	hvsa08		
ELSABRASIL:0000291	coexist with smokers in work		Convive com fumantes no trabalho (Q9)	tobacco use history	hvsa09		
ELSABRASIL:0000292	coexist with smokers inside the car		Convive com fumantes no automovel (Q10)	tobacco use history	hvsa10		
ELSABRASIL:0000293	religious activity		Atividade religiosa (Q11)	religion	hvsa11		
ELSABRASIL:0000294	regular attendance in religious activities		Frequencia atividade religiosa (Q12)	religion	hvsa12		
ELSABRASIL:0000295	cult or religious activity		Religiao ou culto (Q13)	religion	hvsa13		
ELSABRASIL:0000296	which religion		Qual religiao (Q14)	religion	hvsa14		
ELSABRASIL:0000297	another religion		Qual outra religiao (Q14)	religion	hvsa14a		
ELSABRASIL:0000298	educational level		Grau de instrucao (Q1)	education	psea01		
ELSABRASIL:0000299	left sleeve		Manguito esquerdo	anthropometry	pasa01meq		
ELSABRASIL:0000300	last educational degree		Ultima serie (Q2)	education	psea02		
ELSABRASIL:0000301	when finished high school		Idade terminou 2a grau (Q3)	education	psea03a		
ELSABRASIL:0000302	mother's educational level		Grau de instrucao da mae (Q4)	education	psea04		
ELSABRASIL:0000303	skin color or ethnicity		Cor ou raca (Q5)	ethnicity/race	psea05a		
ELSABRASIL:0000304	has housekeeper		Tem emp domestestica mensalista (Q6)	income and possessions	psea06		
ELSABRASIL:0000305	has housekeeper (number)		Quantas domestesticas mensalistas (Q6)	income and possessions	psea07a		
ELSABRASIL:0000306	housing conditions - 1		Situacao do imovel onde mora (Q8)	income and possessions	psea08		
ELSABRASIL:0000307	housing conditions - 2		Qual outra condicao do imovel (Q8)	income and possessions	psea08a		
ELSABRASIL:0000308	bathrooms at home		Quantos banheiros na casa (Q9)	income and possessions	psea09a		
ELSABRASIL:0000309	color TV at home		Televisao em cores (Q10)	income and possessions	psea10		
ELSABRASIL:0000310	DVD/CD/K7 at home		Video-cassete/DVD (Q11)	income and possessions	psea11		
ELSABRASIL:0000311	radio at home		Radio (Q12)	income and possessions	psea12		
ELSABRASIL:0000312	has own car		Automovel (Q13)	income and possessions	psea13		
ELSABRASIL:0000313	has washing machine		Maqina de lavar roupa (Q14)	income and possessions	psea14		
ELSABRASIL:0000314	has fridge		Geladeira simples (Q15)	income and possessions	psea15		
ELSABRASIL:0000315	has duplex refrigerator		Geladeira duplex (Q16)	income and possessions	psea16		
ELSABRASIL:0000316	has freezer		Freezer (Q17)	income and possessions	psea17		
ELSABRASIL:0000317	has PC		Computador (Q18)	income and possessions	psea18		
ELSABRASIL:0000318	has internet access		Acesso a Internet (Q19)	income and possessions	psea19		
ELSABRASIL:0000319	has landline phone		Telefone convencional fixo (Q20)	income and possessions	psea20		
ELSABRASIL:0000320	has cell phone (mobile)		Telefone celular (Q21)	income and possessions	psea21		
ELSABRASIL:0000321	has A/C		Ar condicionado (Q22)	income and possessions	psea22		
ELSABRASIL:0000322	marital status		Casado ou vive com alguem (Q1)	marital status	vifa01		
ELSABRASIL:0000323	how many years married		Quantos anos casado (Q2)	marital status	vifa02		
ELSABRASIL:0000324	current marital status		Situacao conjugal atual (Q3)	marital status	vifa03		
ELSABRASIL:0000325	current marital status - (2)		Qual outra situacao conjugal (Q4)	marital status	vifa03a		
ELSABRASIL:0000326	has partner but doesn´t live together		Parceiro estavel sem viver junto (Q5)	marital status	vifa04		
ELSABRASIL:0000327	age of partner		Idade do conjuge/parceiro (Q4)	socio-demographic and economic characteristics	vifa05a		
ELSABRASIL:0000328	race/ethnicity of partner		Cor/raca do conjuge/parceiro (Q6)	socio-demographic and economic characteristics	vifa06		
ELSABRASIL:0000329	educational level of partner		Grau instrucao do conjuge/parceiro (Q7)	socio-demographic and economic characteristics	vifa07		
ELSABRASIL:0000330	occupation/job of partner		Ocupacao do conjuge/parceiro (Q8)	socio-demographic and economic characteristics	vifa08a		
ELSABRASIL:0000331	occupational/job status of partner		Situacao ocupacao conjuge/parceiro (Q9)	socio-demographic and economic characteristics	vifa09		
ELSABRASIL:0000332	head of the family		Chefe da familia (Q10)	family and household structure	vifa10		
ELSABRASIL:0000333	who is the head of family		Qual outra pessoa chefe da familia (Q10)	family and household structure	vifa10a		
ELSABRASIL:0000334	has son/daughters		Filhos (Q11)	family and household structure	vifa11		
ELSABRASIL:0000335	number of son/daughters		Quantos filhos (Q12)	family and household structure	vifa12		
ELSABRASIL:0000336	birth month of son/daughter		Mes nascimento do filho (Q13)	family and household structure	vifa13a		
ELSABRASIL:0000337	birth year of son/daughter		Ano nascimento do filho (Q13)	family and household structure	vifa13b		
ELSABRASIL:0000338	birth month of oldest son/daughter		Mes nascimento filho + velho (Q14)	family and household structure	vifa14a		
ELSABRASIL:0000339	birth year of oldest son/daughter		Ano nascimento filho + velho (Q14)	family and household structure	vifa14b		
ELSABRASIL:0000340	birth month of youngest son/daughter		Mes nascimento filho + novo (Q15)	family and household structure	vifa15a		
ELSABRASIL:0000341	birth year of youngest son/daughter		Ano nascimento filho + novo (Q15)	family and household structure	vifa15b		
ELSABRASIL:0000342	other person lives in home		Alguem mais mora na casa (Q16)	family and household structure	vifa16		
ELSABRASIL:0000343	relationship with person1		Parentesco/relacao morador1 (Q17)	family and household structure	vifa17a		
ELSABRASIL:0000344	age of person1		Idade morador1 (Q17)	family and household structure	vifa17b		
ELSABRASIL:0000345	gender of person1		Sexo morador1 (Q17)	family and household structure	vifa17d		
ELSABRASIL:0000346	relationship with person2		Parentesco/relacao morador2 (Q18)	family and household structure	vifa18a		
ELSABRASIL:0000347	age of person2		Idade morador2 (Q18)	family and household structure	vifa18b		
ELSABRASIL:0000348	gender of person2		Sexo morador2 (Q18)	family and household structure	vifa18d		
ELSABRASIL:0000349	relationship with person3		Parentesco/relacao morador3 (Q19)	family and household structure	vifa19a		
ELSABRASIL:0000350	age of person3		Idade morador3 (Q19)	family and household structure	vifa19b		
ELSABRASIL:0000351	gender of person3		Sexo morador3 (Q19)	family and household structure	vifa19d		
ELSABRASIL:0000352	relationship with person4		Parentesco/relacao morador4 (Q20)	family and household structure	vifa20a		
ELSABRASIL:0000353	age of person4		Idade morador4 (Q20)	family and household structure	vifa20b		
ELSABRASIL:0000354	gender of person4		Sexo morador4 (Q20)	family and household structure	vifa20d		
ELSABRASIL:0000355	relationship with person5		Parentesco/relacao morador5 (Q21)	family and household structure	vifa21a		
ELSABRASIL:0000356	age of person5		Idade morador5 (Q21)	family and household structure	vifa21b		
ELSABRASIL:0000357	gender of person5		Sexo morador5 (Q21)	family and household structure	vifa21d		
ELSABRASIL:0000358	relationship with person6		Parentesco/relacao morador6 (Q22)	family and household structure	vifa22a		
ELSABRASIL:0000359	age of person6		Idade morador6 (Q22)	family and household structure	vifa22b		
ELSABRASIL:0000360	gender of person6		Sexo morador6 (Q22)	family and household structure	vifa22d		
ELSABRASIL:0000361	relationship with person7		Parentesco/relacao morador7 (Q23)	family and household structure	vifa23a		
ELSABRASIL:0000362	age of person7		Idade morador7 (Q23)	family and household structure	vifa23b		
ELSABRASIL:0000363	gender of person7		Sexo morador7 (Q23)	family and household structure	vifa23d		
ELSABRASIL:0000364	relationship with person8		Parentesco/relacao morador8 (Q24)	family and household structure	vifa24a		
ELSABRASIL:0000365	age of person8		Idade morador8 (Q24)	family and household structure	vifa24b		
ELSABRASIL:0000366	gender of person8		Sexo morador8 (Q24)	family and household structure	vifa24d		
ELSABRASIL:0000367	relationship with person9		Parentesco/relacao morador9 (Q25)	family and household structure	vifa25a		
ELSABRASIL:0000368	age of person9		Idade morador9 (Q25)	family and household structure	vifa25b		
ELSABRASIL:0000369	gender of person9		Sexo morador9 (Q25)	family and household structure	vifa25d		
ELSABRASIL:0000370	relationship with person10		Parentesco/relacao morador10 (Q26)	family and household structure	vifa26a		
ELSABRASIL:0000371	age of person10		Idade morador10 (Q26)	family and household structure	vifa26b		
ELSABRASIL:0000372	gender of person10		Sexo morador10 (Q26)	family and household structure	vifa26d		
ELSABRASIL:0000373	willingness to help neighbors		Pessoas dispostas ajudar vizinhos (Q1)	social environment	viza01		
ELSABRASIL:0000374	united neighborhood		Vizinhanca unida (Q2)	social environment	viza02		
ELSABRASIL:0000375	people of trust		Pessoas de confianca (Q3)	social environment	viza03		
ELSABRASIL:0000376	people don't get along well		Pessoas nao se da bem (Q4)	social environment	viza04		
ELSABRASIL:0000377	people different life standards		Pessoas nao tem mesmos padroes (Q5)	social environment	viza05		
ELSABRASIL:0000378	physical activity conditions		Condicoes atividade fisica (Q6)	physical activity history	viza06		
ELSABRASIL:0000379	physical activity opportunities		Oportunidades atividade fisica (Q7)	physical activity history	viza07		
ELSABRASIL:0000380	pleasant walks		Agradavel caminhadas (Q8)	physical environment	viza08		
ELSABRASIL:0000381	plentiful shades from trees		Arvores dao bastante sombra (Q9)	physical environment	viza09		
ELSABRASIL:0000382	easy to walk		Facil andar a pe (Q10)	physical environment	viza10		
ELSABRASIL:0000383	sees people walks		Ve pessoas fazendo caminhadas (Q11)	physical environment	viza11		
ELSABRASIL:0000384	sees people physical activity		Ve pessoas praticando ativ fisica (Q12)	physical environment	viza12		
ELSABRASIL:0000385	intense vehicle traffic		Transito intenso de veiculos (Q13)	physical environment	viza13		
ELSABRASIL:0000386	neighborhood too busy for walks		Ruas movimentadas para caminhadas (Q14)	physical environment	viza14		
ELSABRASIL:0000387	vegetable variety near home		Variedade vegetais prox residencia (Q15)	dietary history	viza15		
ELSABRASIL:0000388	good quality vegetables near home		Vegetais de boa qualidade prox (Q16)	dietary history	viza16		
ELSABRASIL:0000389	light/diet variety near home		Variedade light/diet proximo (Q17)	dietary history	viza17		
ELSABRASIL:0000390	fast food restaurants near home		Muitos fast food proximo (Q18)	dietary history	viza18		
ELSABRASIL:0000391	safe to walk day and night		Seguro andar de dia ou de noite (Q19)	physical environment	viza19		
ELSABRASIL:0000392	violence problem		Violencia como problema (Q20)	physical environment	viza20		
ELSABRASIL:0000393	low crime rate		Segura em relacao a crimes (Q21)	physical environment	viza21		
ELSABRASIL:0000394	gunfights last 6 months		Brigas com armas ultimos 6m (Q22)	physical environment	viza22		
ELSABRASIL:0000395	violent altercation last 6 months		Discussao violenta ultimos 6m (Q23)	physical environment	viza23		
ELSABRASIL:0000396	gang fights last 6 months		Briga entre gangues ultimos 6m (Q24)	physical environment	viza24		
ELSABRASIL:0000397	sexual violence/rape last 6 months		Violencia sexual/estupro ultimos 6m (Q25)	physical environment	viza25		
ELSABRASIL:0000398	theft/robbery last 6 months		Roubo/assalto ultimos 6m (Q26)	physical environment	viza26		
ELSABRASIL:0000399	years living in neighborhood		Quantos anos mora na vizinhanca (Q27)	physical environment	viza27a		
ELSABRASIL:0000400	people live in home suffered violence		Alguem residencia sofreu violencia (Q28)	physical environment	viza28		
ELSABRASIL:0000401	walks (days in week)		Caminhada (dias por semana) (Q1)	physical activity history	afia1		
ELSABRASIL:0000402	walks (minutes per day)		Caminhada (minutos por dia) (Q2)	physical activity history	afia2a		
ELSABRASIL:0000403	intense physical activities (days in week)		Ativ fis fortes (dia por semana) (Q3)	physical activity history	afia3		
ELSABRASIL:0000404	intense physical activities (minutes per day)		Ativ fis fortes (minutos por dia) (Q4)	physical activity history	afia4a		
ELSABRASIL:0000405	medium physical activity (days in week)		Ativ fis medias (dias por semana) (Q5)	physical activity history	afia5		
ELSABRASIL:0000406	medium physical activity (minutes per day)		Ativ fis medias (minutos por dia) (Q6)	physical activity history	afia6a		
ELSABRASIL:0000407	bicycle transport (days in week)		Bicicleta p locomocao (dias/semana) (Q7)	physical activity history	afia7		
ELSABRASIL:0000408	bicycle transport (minutes per day)		Pedala p locomocao (minutos/dia) (Q8)	physical activity history	afia8a		
ELSABRASIL:0000409	walking transport (days in week)		Caminha p locomocao (dias/semana) (Q9)	physical activity history	afia9		
ELSABRASIL:0000410	walking transport (minutes per day)		Caminha p locomocao (minutos/dia) (Q10)	physical activity history	afia10a		
ELSABRASIL:0000411	has consumed alcohol		Ja consumiu bebidas alcoolicas (Q1)	alcohol use history	cala1		
ELSABRASIL:0000412	consumes alcohol		Atualmente consome bebida alcoolica (Q2)	alcohol use history	cala2		
ELSABRASIL:0000413	time since stop drinking alcohol		Quanto tempo parou consumir alcool (Q3)	alcohol use history	cala3		
ELSABRASIL:0000414	stopped drinking alcohol due to health problems		Parou consumo alcool p motivo saude (Q4)	alcohol use history	cala4		
ELSABRASIL:0000415	stopped drinking alcohol due to medical advice		Parou alcool p conselho medico (Q5)	alcohol use history	cala5		
ELSABRASIL:0000416	red wine glasses per week		Tacas de vinho tinto por semana (Q6)	alcohol use history	cala6a		
ELSABRASIL:0000417	less than 1 red wine glass		Menos de 1 taca de vinho tinto (Q6)	alcohol use history	cala6b		
ELSABRASIL:0000418	rarely/doesn't consume red wine		Nao toma vinho tinto ou so raramente (Q6)	alcohol use history	cala6c		
ELSABRASIL:0000419	white wine glasses per week		Tacas de vinho branco por semana (Q7)	alcohol use history	cala7a		
ELSABRASIL:0000420	less than 1 white wine glass		Menos de 1 taca de vinho branco (Q6)	alcohol use history	cala7b		
ELSABRASIL:0000421	rarely/doesn't consume white wine		Nao toma vinho branco ou raramente (Q6)	alcohol use history	cala7c		
ELSABRASIL:0000422	small cups of beer per week		Copos peq cerveja por semana (Q8)	alcohol use history	cala8a		
